station_uid,station_address,station_type_name,station_brand,station_model,connector_evse_id,station_owner_company_is_shopping_center,station_owner_company_show_advanced_services,station_owner_company_show_roaming,station_owner_company_show_map,plugs,sessions,totEnergy,totEnergyNotLocal,totSessions,totSessionsNotLocal,totCost,totPublicSessions,totPublicCost,totPublicEnergy
2e1aa972-056c-42ca-8af4-2240d0641253,A14 - Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITO2102*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 12, 'energy': 450.94399999999996, 'date': '2024-01', 'cost': '306.65', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 364.0469999999999, 'date': '2024-02', 'cost': '247.55', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 20, 'energy': 641.144, 'date': '2024-03', 'cost': '435.97', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 14, 'energy': 519.9989999999999, 'date': '2024-04', 'cost': '353.61', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 21, 'energy': 695.039, 'date': '2024-05', 'cost': '472.62', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 22, 'energy': 886.041, 'date': '2024-06', 'cost': '602.50', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 62, 'energy': 2431.529, 'date': '2024-07', 'cost': '1655.56', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 64, 'energy': 2261.774, 'date': '2024-08', 'cost': '1538.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 115.64699999999999, 'date': '2024-09', 'cost': '78.64', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",8366.163999999999,8191.794000000003,227,224,5691.13,227,5691.13,8366.163999999999
1048f981-fcf8-4ccf-a067-13a7f2007b2c,A13 Bologna - Padova,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITM1001*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 52, 'energy': 1526.7569999999996, 'date': '2024-01', 'cost': '1038.20', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 55, 'energy': 1877.433, 'date': '2024-02', 'cost': '1276.63', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 67, 'energy': 1931.47, 'date': '2024-03', 'cost': '1313.37', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 83, 'energy': 2292.140000000001, 'date': '2024-04', 'cost': '1558.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 88, 'energy': 2902.1880000000006, 'date': '2024-05', 'cost': '1973.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 99, 'energy': 3141.3759999999997, 'date': '2024-06', 'cost': '2136.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 109, 'energy': 3728.403999999999, 'date': '2024-07', 'cost': '2535.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 114, 'energy': 3624.7799999999984, 'date': '2024-08', 'cost': '2464.79', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 271.28400000000005, 'date': '2024-09', 'cost': '184.92', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",21295.832000000006,20748.910000000007,676,660,14488.15,676,14488.15,21295.832000000006
ec041e07-4218-4670-b70c-03c2265f9de2,A13 Bologna - Padova,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITM2102*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 28, 'energy': 757.884, 'date': '2024-01', 'cost': '515.37', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 29, 'energy': 898.11, 'date': '2024-02', 'cost': '610.74', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 46, 'energy': 1435.1780000000003, 'date': '2024-03', 'cost': '975.93', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 34, 'energy': 1136.6219999999998, 'date': '2024-04', 'cost': '772.90', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 45, 'energy': 1283.9339999999997, 'date': '2024-05', 'cost': '873.09', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 40, 'energy': 1201.184, 'date': '2024-06', 'cost': '816.80', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 54, 'energy': 1570.5619999999997, 'date': '2024-07', 'cost': '1067.99', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 41, 'energy': 1490.0499999999997, 'date': '2024-08', 'cost': '1013.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 34.814, 'date': '2024-09', 'cost': '23.68', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",9808.338,9771.122000000001,319,318,6669.73,319,6669.73,9808.338
dade0af1-0909-4ed4-8e45-0b03ee45877f,A1 - Autostrada del Sole,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITA2051*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 11, 'energy': 175.103, 'date': '2024-01', 'cost': '96.31', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 147.32, 'date': '2024-02', 'cost': '81.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 211.71999999999997, 'date': '2024-03', 'cost': '116.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 43.053, 'date': '2024-04', 'cost': '23.67', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 162.79, 'date': '2024-05', 'cost': '89.52', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 14, 'energy': 187.10500000000002, 'date': '2024-06', 'cost': '102.73', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 133.90099999999998, 'date': '2024-07', 'cost': '73.64', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 15, 'energy': 254.339, 'date': '2024-08', 'cost': '139.88', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",1315.331,1293.999,80,78,723.22,80,723.22,1315.331
5b669383-f850-4f20-98f2-4c3be6cb0ff9,Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITN9102*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 22, 'energy': 676.165, 'date': '2024-01', 'cost': '459.78', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 19, 'energy': 563.6440000000001, 'date': '2024-02', 'cost': '383.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 30, 'energy': 1035.4809999999998, 'date': '2024-03', 'cost': '704.11', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 1034.942, 'date': '2024-04', 'cost': '703.73', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 29, 'energy': 968.45, 'date': '2024-05', 'cost': '658.56', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 42, 'energy': 1366.3410000000003, 'date': '2024-06', 'cost': '931.22', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 81, 'energy': 2869.9520000000007, 'date': '2024-07', 'cost': '1927.35', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 86, 'energy': 3053.118, 'date': '2024-08', 'cost': '2076.12', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 267.644, 'date': '2024-09', 'cost': '182.14', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",11835.736999999997,11559.390999999994,348,340,8026.29,348,8026.29,11835.736999999997
2b3e85d9-4795-4421-a80c-9862e2b43ded,Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITN5002*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 68, 'energy': 2571.2879999999996, 'date': '2024-01', 'cost': '1748.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 65, 'energy': 2232.48, 'date': '2024-02', 'cost': '1518.05', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 59, 'energy': 1686.856, 'date': '2024-03', 'cost': '1147.06', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 70, 'energy': 2382.964, 'date': '2024-04', 'cost': '1620.39', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 79, 'energy': 2540.616000000001, 'date': '2024-05', 'cost': '1727.64', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 118, 'energy': 4256.14, 'date': '2024-06', 'cost': '2875.92', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 144, 'energy': 5104.0160000000005, 'date': '2024-07', 'cost': '3474.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 117, 'energy': 4487.04, 'date': '2024-08', 'cost': '3051.49', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 171.888, 'date': '2024-09', 'cost': '116.89', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",25433.288000000008,25107.672,726,716,17280.08,726,17280.08,25433.288000000008
87901d44-1b2c-44b2-8dc2-9a1a213b656e,A1 - Autostrada del Sole,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITA9051*1,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 7, 'energy': 107.74300000000001, 'date': '2024-01', 'cost': '59.27', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 106.572, 'date': '2024-02', 'cost': '58.62', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 12, 'energy': 267.574, 'date': '2024-03', 'cost': '147.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 16, 'energy': 354.837, 'date': '2024-04', 'cost': '195.16', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 234.36700000000002, 'date': '2024-05', 'cost': '128.90', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 23.409, 'date': '2024-07', 'cost': '12.87', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 13, 'energy': 312.76, 'date': '2024-08', 'cost': '172.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 55.007, 'date': '2024-09', 'cost': '30.26', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",1462.269,1416.059,65,63,804.28,65,804.28,1462.269
d871cef2-619c-4ce3-9075-89b4ff3de4fa,Autostrada Adriatica,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITN5051*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 3, 'energy': 44.549, 'date': '2024-02', 'cost': '24.51', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 14.271, 'date': '2024-03', 'cost': '7.85', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 71.637, 'date': '2024-04', 'cost': '39.40', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 39.372, 'date': '2024-05', 'cost': '21.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 72.423, 'date': '2024-06', 'cost': '39.83', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 26.17, 'date': '2024-07', 'cost': '14.39', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 80.537, 'date': '2024-08', 'cost': '44.29', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",348.95900000000006,348.95900000000006,22,22,191.93,22,191.93,348.95900000000006
96cd779f-ed86-497c-ade4-ed73bd14e8bc,Aeroporto Linate Commerciale,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITLINC03*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 235, 'energy': 7073.992000000001, 'date': '2024-01', 'cost': '4810.33', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 207, 'energy': 6219.320000000001, 'date': '2024-02', 'cost': '4229.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 213, 'energy': 5624.055999999997, 'date': '2024-03', 'cost': '3824.40', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 210, 'energy': 6231.807999999997, 'date': '2024-04', 'cost': '4237.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 204, 'energy': 5622.696000000001, 'date': '2024-05', 'cost': '3823.46', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 187, 'energy': 5461.168, 'date': '2024-06', 'cost': '4042.97', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 225, 'energy': 6435.048000000001, 'date': '2024-07', 'cost': '4606.56', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 168, 'energy': 4764.256000000001, 'date': '2024-08', 'cost': '3449.10', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 343.656, 'date': '2024-09', 'cost': '286.63', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",47775.99999999999,46361.83199999999,1660,1621,33341.42,1660,33341.42,47775.99999999999
12ed9701-cc42-4f9b-a5b2-ed9d1a6e97fd,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC_300,IT*F2X*EF2XITA1101*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 59, 'energy': 1565.336, 'date': '2024-01', 'cost': '1064.43', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 98, 'energy': 2776.9039999999995, 'date': '2024-02', 'cost': '1888.27', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 168, 'energy': 4923.923999999996, 'date': '2024-03', 'cost': '3348.33', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 97, 'energy': 2775.1279999999997, 'date': '2024-04', 'cost': '1887.07', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 112, 'energy': 3282.440000000001, 'date': '2024-05', 'cost': '2232.11', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 92, 'energy': 3206.783999999999, 'date': '2024-06', 'cost': '2160.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 52, 'energy': 1872.136, 'date': '2024-07', 'cost': '1265.19', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 31, 'energy': 1138.6000000000001, 'date': '2024-08', 'cost': '774.26', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 155.096, 'date': '2024-09', 'cost': '105.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",21696.347999999984,21416.30399999999,712,698,14725.41,712,14725.41,21696.347999999984
baddd4e2-2cdf-403f-a1fc-1230c157d101,Malpensa Aeroporto,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITMXPC03*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 154, 'energy': 4893.3150000000005, 'date': '2024-01', 'cost': '3327.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 157, 'energy': 4725.236000000001, 'date': '2024-02', 'cost': '3213.18', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 180, 'energy': 5464.152, 'date': '2024-03', 'cost': '3715.58', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 177, 'energy': 5156.479999999998, 'date': '2024-04', 'cost': '3506.34', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 155, 'energy': 4448.638000000001, 'date': '2024-05', 'cost': '3025.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 56, 'energy': 1663.076, 'date': '2024-06', 'cost': '1194.36', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 77, 'energy': 2362.4639999999995, 'date': '2024-08', 'cost': '1677.57', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 424.668, 'date': '2024-09', 'cost': '290.88', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",29138.028999999984,28801.889999999985,967,958,19950.46,967,19950.46,29138.028999999984
